,Word,Embeddings similarity,Neighbours similarity
22158,gusts,0.273856269072,0.0
22159,hillocks,0.273851729769,0.0
22160,tearful,0.273837575357,0.00822184665083
22161,tiniest,0.273830378984,0.0137204712713
22162,flaming,0.273820261562,0.136386940231
22163,kingship,0.273812721251,0.0
22164,envelopes,0.273800615329,0.137196320418
22165,newbery,0.273799917161,0.0
22166,steeples,0.273795787729,0.0
22167,babylonia,0.273794610121,0.209581832424
22168,contributory,0.273775280571,0.377483400407
22169,alleging,0.273758859316,0.412419847672
22170,dionysus,0.273749568883,0.0967531578306
22171,vats,0.27374370733,0.0173556747396
22172,panthers,0.273743308771,0.0786025896138
22173,pervaded,0.273718229597,0.029215936533
22174,barrelled,0.273715370759,0.0146071215707
22175,apothecaries,0.273707381223,0.0
22176,gossiping,0.273697057301,0.0373875271
22177,gipsies,0.273685035735,0.0
22178,cumulative,0.27364829334,0.125518522178
22179,malcolm,0.273647850793,0.0
22180,voiced,0.273645115809,0.226149476063
22181,petticoats,0.273639100973,0.0436860686682
22182,tuba,0.273625214566,0.0444820228399
22183,centralized,0.27362394191,0.110750508923
22184,cherubim,0.273623431914,0.0873473102417
22185,machiavelli,0.273611357814,0.0290149137979
22186,wampum,0.273603235455,0.0
22187,roomed,0.273599321165,0.0
22188,illusory,0.273596659418,0.0320993897352
22189,autocracy,0.273596552152,0.0
22190,exonerated,0.273592314611,0.0256175564493
22191,flavour,0.273583243588,0.233923035124
22192,foreclose,0.273582471919,0.23390969474
22193,misconstruction,0.273573060737,0.0
22194,loeb,0.273559876506,0.0
22195,peaks,0.273558283379,0.394215173176
22196,earshot,0.273557183327,0.0
22197,celebes,0.273547169099,0.120879019097
22198,crocodiles,0.273546088356,0.196562500734
22199,crocus,0.273529640084,0.0
22200,cannae,0.273503829349,0.0
22201,canting,0.273474322071,0.0
22202,scraped,0.273471462242,0.0718181275869
22203,drenching,0.273464347146,0.00964508357186
22204,domestication,0.273463955651,0.119171927454
22205,financier,0.273449168892,0.0
22206,paria,0.27344374048,0.0152822761453
22207,miraculous,0.273433314754,0.362995201139
22208,basking,0.273427175967,0.310248332769
22209,contagion,0.273426780865,0.0416411445202
22210,olney,0.273418235362,0.0
22211,locomotion,0.273417605344,0.0179690806581
22212,exploit,0.273407611579,0.0115513836775
22213,hasted,0.273399289849,0.0
22214,stenographer,0.273384681693,0.0
22215,splinter,0.273379602166,0.0168557902243
22216,broom,0.273378686648,0.0295350483468
22217,ghastly,0.273358411489,0.0432724483221
22218,classroom,0.273355398209,0.241659190086
22219,motors,0.273350143811,0.154124976535
22220,cornfield,0.273349035943,0.0
22221,mandibles,0.273344758936,0.0196770358582
22222,pillaged,0.273343909043,0.0
22223,politeness,0.273343105353,0.210034964261
22224,vitals,0.273341023269,0.0283208806329
22225,modena,0.273340231764,0.127556013343
22226,raff,0.273336581998,0.0
22227,wold,0.273328032644,0.0
22228,depositions,0.273325215376,0.252305772081
22229,lawsuits,0.273321472429,0.0327996456922
22230,imputes,0.273314766795,0.0
22231,devisee,0.273301011383,0.0946466499282
22232,moravians,0.273279742253,0.0
22233,kitchens,0.273271079417,0.0456134157504
22234,inextricably,0.273269154831,0.202348076942
22235,pueblo,0.273224541489,0.019396521875
22236,dozens,0.27321104325,0.394390631764
22237,transferor,0.273210324875,0.0
22238,gushed,0.273195635639,0.0
22239,foils,0.273195145098,0.0197376348308
22240,dormer,0.273186962866,0.0283232945829
22241,epigrams,0.27317900076,0.0319365691362
22242,banishment,0.27317749217,0.0
22243,lin,0.273166523128,0.0
22244,novum,0.273161721213,0.0446093208781
22245,esoteric,0.273159435253,0.0
22246,demeter,0.273159300973,0.16101401569
22247,mogul,0.273150879323,0.0216274523142
22248,inventories,0.273136376016,0.0
22249,mamma,0.273134271381,0.230513186658
22250,thrash,0.273129630741,0.0
22251,despotic,0.27311498257,0.0496395838804
22252,ejaculated,0.273107827754,0.0160471222936
22253,emphasizing,0.273099006354,0.0
22254,ghazal,0.273092504658,0.0318995623821
22255,connoted,0.273087128359,0.0
22256,cooperative,0.273076590182,0.240356359491
22257,longfellow,0.273073342999,0.130420967608
22258,honore,0.273067333344,0.0
22259,pearson,0.273057712229,0.0121546610172
22260,lonesome,0.27305750595,0.0
22261,corruptly,0.273057333316,0.0135549323249
22262,ungodly,0.273053334081,0.0101276557833
22263,epaminondas,0.273048702246,0.0635442531643
22264,unexpressed,0.273047484168,0.0
22265,vacate,0.273032465671,0.24404288095
22266,floe,0.273024442469,0.0127768222626
22267,venomous,0.27300460844,0.0129049616807
22268,carmelite,0.272998949388,0.0170300765539
22269,splits,0.272992692914,0.0126619834078
22270,glitters,0.272988911165,0.0
22271,clicking,0.272985656577,0.0773363120188
22272,seaman,0.272979696819,0.162984745169
22273,wrung,0.272977128881,0.0753528958187
22274,con,0.27297550885,0.0871057170658
22275,inns,0.272973611283,0.286751995151
22276,thickest,0.272971464459,0.0115942595211
22277,correlated,0.272970966016,0.0955222030343
22278,provocation,0.272935971228,0.2204889552
22279,induration,0.272930594176,0.0158274589729
22280,trellis,0.272923911713,0.0129357739354
22281,denny,0.272905959303,0.0
22282,edifices,0.27289889189,0.0087251464866
22283,lovingly,0.272895096039,0.0
22284,startle,0.272888123431,0.0
22285,swagger,0.272888116067,0.0137077156668
22286,voltmeter,0.272884041973,0.175125383807
22287,fermenting,0.272876913332,0.00913533796489
22288,bated,0.272872833268,0.0130395962941
22289,arcadian,0.27286242747,0.0
22290,dusted,0.272859830504,0.0130731929037
22291,margrave,0.272830589064,0.0
22292,protrude,0.272825434266,0.0166054987778
22293,sparingly,0.272818880391,0.105373284886
22294,succeeds,0.272816216928,0.333755155723
22295,controls,0.272809119191,0.229069332106
22296,mt,0.272803997653,0.0486710337751
22297,salver,0.272802460495,0.0
22298,marcellus,0.272794369824,0.0
22299,franconia,0.272784285534,0.0495415086617
22300,speculators,0.272772019813,0.198331983151
22301,reflectively,0.272770890373,0.0193057679015
22302,triple,0.272769694629,0.137521482097
22303,schemes,0.2727517516,0.347627780972
22304,manifesto,0.272749021277,0.131527158369
22305,haue,0.272746403322,0.0
22306,imminence,0.272733134011,0.121011971811
22307,vans,0.272732167646,0.0134175766063
22308,verso,0.272721014508,0.0180062671055
22309,involution,0.272718619023,0.0195486739244
22310,willamette,0.272709490526,0.0
22311,evelina,0.272658919514,0.0105756702227
22312,maintenon,0.272646765457,0.0164509796999
22313,inhabiting,0.272636287586,0.0233855095019
22314,bk,0.272624024184,0.00916208229882
22315,spicy,0.272585755737,0.0696683637105
22316,rectify,0.272579029467,0.186076864687
22317,straightening,0.27257678806,0.00562251219163
22318,predisposing,0.272576263251,0.104727380728
22319,disapprove,0.272571505183,0.20912199884
22320,ardor,0.272569795369,0.0
22321,wrappers,0.272569533613,0.0
22322,confirming,0.272567336788,0.24143745573
22323,sinless,0.272564249396,0.026575008679
22324,mouse,0.272548948969,0.0
22325,unfairness,0.272548194334,0.0
22326,contractile,0.27254712174,0.104926383793
22327,clamoring,0.272546896041,0.0
22328,inappropriate,0.272546859373,0.0953552806969
22329,roadstead,0.272546254597,0.0240767722963
22330,lepidus,0.272542469458,0.0139064472583
22331,beggars,0.272541421899,0.0271752863259
22332,barns,0.272541007264,0.269298296251
22333,noose,0.272535381797,0.100778435835
22334,ordeal,0.272527654544,0.197364451525
22335,stirling,0.272526330452,0.0
22336,thwaites,0.272524403454,0.0
22337,galahad,0.272516000173,0.0363311601454
22338,emancipating,0.272514990565,0.0
22339,dusky,0.272508700303,0.0154200738054
22340,storeys,0.272502597221,0.0188215173683
22341,pestilence,0.272491558958,0.270359239484
22342,houghton,0.272490873883,0.0857746038072
22343,repress,0.272489343459,0.134667275776
22344,chartres,0.272477897845,0.0489396342175
22345,inventory,0.272476244014,0.208949636275
22346,pitcher,0.272465404983,0.262513525498
22347,prudential,0.272464802134,0.0626338076366
22348,evelyn,0.27246221276,0.0
22349,orestes,0.272454643992,0.00945530390448
22350,pets,0.272445614058,0.152583094962
22351,tobias,0.272426201223,0.0207812471201
22352,idiotic,0.272421863175,0.0
22353,amicably,0.272407863229,0.13402062512
22354,dependents,0.272405338437,0.066204323601
22355,redden,0.272401560372,0.0
22356,hampstead,0.272399740013,0.0421579575298
22357,unsettled,0.272398196708,0.129365523507
22358,bandits,0.272395205672,0.0405669363268
22359,trusty,0.272352268613,0.0
22360,ivor,0.272333800025,0.0
22361,bridal,0.272319167772,0.0
22362,turpitude,0.272309129565,0.2397779069
22363,symptomatic,0.272306376308,0.116958304741
22364,collects,0.27230157688,0.0
22365,emphasised,0.272273200844,0.278573298127
22366,liebig,0.27226030325,0.0201768296163
22367,leash,0.272243833417,0.0309750519721
22368,charterer,0.272238241709,0.0
22369,millar,0.272223961906,0.0159393822599
22370,decorations,0.272215293292,0.158457453482
22371,cowper,0.272210201317,0.0271614913176
22372,emergencies,0.272160502959,0.208386674955
22373,eliza,0.272145926935,0.0
22374,millet,0.272140119617,0.345247818249
22375,whitehall,0.27213096769,0.0845527225276
22376,heare,0.2721297854,0.0224754563301
22377,inefficiency,0.272129075516,0.244291210443
22378,doughty,0.272121859565,0.0160022024975
22379,splendours,0.272110324488,0.0
22380,wither,0.272106307435,0.27323350028
22381,bret,0.272097128384,0.0290654511017
22382,herr,0.272092286516,0.0
22383,sledges,0.272087104909,0.0
22384,decipher,0.27208342404,0.081474440751
22385,prosecutor,0.272083189831,0.44166576858
22386,fated,0.272079866802,0.221282574342
22387,flirt,0.272077260551,0.0121209842691
22388,carefulness,0.272076069039,0.0
22389,personam,0.272069850053,0.0735838242495
22390,pyroxene,0.272068396868,0.201974386905
22391,chivalric,0.272059374862,0.0
22392,prefects,0.272041183055,0.0
22393,waterford,0.272038117114,0.0428730901857
22394,fretful,0.272029780959,0.0
22395,rao,0.272029391413,0.0
22396,romano,0.27202615365,0.066744249941
22397,illnesses,0.27201567616,0.0239094069478
22398,inhuman,0.272012638128,0.288054878399
22399,numb,0.272010766092,0.0217090783445
22400,distort,0.272002139544,0.0314103294171
22401,seebohm,0.271997639898,0.0
22402,whereof,0.271964379038,0.376886695204
22403,dardanelles,0.271959481356,0.152712397069
22404,rills,0.271949014224,0.0
22405,scalded,0.271947944717,0.00927231263835
22406,delusions,0.27191281923,0.100574149613
22407,melmoth,0.271905806908,0.0110989135096
22408,placards,0.271905657997,0.0
22409,argumentation,0.271902426226,0.0140807306383
22410,smallness,0.271892886579,0.0
22411,paraclete,0.271892866443,0.0
22412,frothingham,0.271870708822,0.0256780630396
22413,loops,0.271869880794,0.119266567154
22414,servient,0.271869528841,0.292956372395
22415,astern,0.271853937775,0.0
22416,presides,0.271849214033,0.169965705689
22417,dallas,0.271848342538,0.0
22418,perimeter,0.271820057425,0.269277095453
22419,indignant,0.271813518739,0.0162940688232
22420,stump,0.271810536267,0.148624172037
22421,schenectady,0.27178927858,0.0216928348784
22422,waxes,0.271781372167,0.131287097072
22423,gunnery,0.271769033249,0.00595988078071
22424,tentative,0.271762659154,0.148311261449
22425,hector,0.271760282003,0.0436101223469
22426,coaches,0.271757332692,0.147407946166
22427,fortresses,0.271753368278,0.0122888988991
22428,transversalis,0.271753308098,0.0380290413045
22429,flushing,0.271746182898,0.0
22430,cooke,0.271739741634,0.0
22431,inexperienced,0.271735235802,0.173568924169
22432,bazaars,0.271721048795,0.0
22433,beets,0.271718551313,0.398148248707
22434,miocene,0.271717260395,0.561422438272
22435,latins,0.271716454408,0.0
22436,panics,0.271708389958,0.0
22437,appraisement,0.271682962377,0.0
22438,menstruation,0.271677356482,0.241997208448
22439,giveth,0.271666275968,0.328579773273
22440,grimes,0.271664168175,0.0
22441,orr,0.271661724544,0.0145312641867
22442,cordelia,0.271637667449,0.0
22443,ya,0.271629634408,0.0
22444,lug,0.271624349964,0.0
22445,smitten,0.271624059857,0.0719449720746
22446,flings,0.271622828831,0.0157166260835
22447,bedchamber,0.271621058733,0.0159038762704
22448,knoxville,0.271618695705,0.132001725327
22449,artifice,0.271611946913,0.108502899273
22450,smarting,0.271611820451,0.0
22451,dore,0.271605538663,0.0
22452,unimproved,0.271605309556,0.0
22453,prosperously,0.271593832408,0.0
22454,russo,0.271571736332,0.34962803598
22455,hysteria,0.271562012666,0.0575930580103
22456,memoir,0.27155863196,0.016645188063
22457,enlisting,0.271550516928,0.27261074984
22458,christie,0.2715409235,0.0
22459,elongation,0.271535545408,0.0815309415709
22460,taj,0.271534427266,0.067797846424
22461,textbook,0.271525261018,0.0868166933896
22462,spermatozoon,0.271519157296,0.0
22463,stooping,0.271511614116,0.110321273767
22464,faust,0.271510696056,0.0914444719441
22465,gen,0.271507505408,0.0506140985342
22466,oakland,0.271484812135,0.145493774836
22467,saragossa,0.271481305756,0.0
22468,wainscot,0.271481195452,0.0
22469,godwin,0.271471400422,0.0136622564829
22470,charred,0.271468252117,0.021856407804
22471,endings,0.271445494165,0.179625318532
22472,meister,0.27144355576,0.0
22473,ranke,0.271440141652,0.0
22474,debating,0.27143550174,0.18052507143
22475,eyre,0.271428639796,0.0737318305149
22476,unselfishness,0.271407704858,0.0108316189562
22477,umpire,0.271400294857,0.336762517231
22478,fertilized,0.271390458648,0.212693097051
22479,hedgerow,0.271374853468,0.0158825059393
22480,lagoons,0.271338426774,0.185828624471
22481,pebble,0.271333518702,0.0
22482,tablets,0.271324352127,0.120895223099
22483,lobster,0.271318653543,0.0769124159866
22484,equating,0.271311264163,0.145754219652
22485,bibliographies,0.271307051961,0.111139982772
22486,millimetre,0.271304410628,0.293219619973
22487,permeate,0.271297799724,0.0106305339961
22488,pathless,0.27129753119,0.011366893165
22489,deafening,0.271279908309,0.179890609422
22490,satiety,0.271268209308,0.0
22491,cressida,0.271264997236,0.108605304543
22492,colman,0.271260612393,0.0
22493,hysterical,0.271257799234,0.0532319217525
22494,oneidas,0.271243552593,0.103251935234
22495,occurrences,0.271241101398,0.239684050799
22496,taketh,0.271238240513,0.223468304988
22497,jutes,0.271216195444,0.0740703906206
22498,loudon,0.271215635382,0.0
22499,cinder,0.271187988869,0.0142253365559
22500,mesopotamia,0.271169863144,0.220816141164
22501,midwifery,0.271164564501,0.223336328396
22502,ordinated,0.271159602602,0.184272933624
22503,lyman,0.271135655784,0.0
22504,intermingling,0.271132515412,0.0
22505,unfounded,0.271121048312,0.184386891864
22506,coles,0.271087924141,0.0149903028859
22507,bruit,0.271085662523,0.0188007625905
22508,galls,0.271071292206,0.0
22509,barnes,0.271062705533,0.0139934013621
22510,recipe,0.271052705644,0.0
22511,artemis,0.271046031985,0.248959094545
22512,decimated,0.271043479432,0.0168097907714
22513,salamanca,0.271037745609,0.0240104282013
22514,whittier,0.271036010359,0.0934781212505
22515,unresisting,0.27103480816,0.0
22516,junctions,0.271034488069,0.0109301424109
22517,ambushed,0.271000769618,0.0
22518,chop,0.270971922476,0.0544680637894
22519,mismanagement,0.270970046743,0.324044597217
22520,gripe,0.270958253214,0.0
22521,curtius,0.270956611048,0.0
22522,leaved,0.270943490045,0.0626746406144
22523,sugars,0.270933391127,0.299063864035
22524,beavers,0.270930394923,0.0
22525,creep,0.270922254121,0.170669221491
22526,paroxysm,0.270905557141,0.0126459499589
22527,dion,0.270899142398,0.0
22528,sich,0.270893615652,0.0
22529,hulls,0.270887455865,0.0388181578432
22530,partaking,0.27087682474,0.0
22531,clerkenwell,0.270876683701,0.0
22532,plurals,0.270876131768,0.293776478598
22533,thiers,0.270875807822,0.0
22534,transversely,0.270863161292,0.0132216911248
22535,thumped,0.270854957951,0.0121441178621
22536,inestimable,0.270849544605,0.135739361333
22537,gervaise,0.270849164615,0.0123210483345
22538,burrows,0.270823586962,0.0
22539,cheops,0.270814557237,0.0136403549439
22540,siegfried,0.270809810228,0.00851875128186
22541,uncommonly,0.270799516885,0.0
22542,arachnoid,0.270788150896,0.118617702063
22543,anaesthesia,0.270787146891,0.071834489633
22544,milling,0.270785181247,0.10679929464
22545,sharks,0.27076822917,0.161238604469
22546,successively,0.270753704158,0.0
22547,hirst,0.270722095992,0.0
22548,pelting,0.270720956148,0.0111296883846
22549,coherence,0.270696753874,0.0
22550,bronchus,0.270692839395,0.254681573102
22551,tabulation,0.270688970184,0.0196227771348
22552,sweetmeats,0.270686922233,0.0
22553,gleams,0.270685777873,0.15710552464
22554,leonidas,0.270675859887,0.0
22555,alcove,0.270672825647,0.0303874655813
22556,menopause,0.270662230635,0.169559878149
22557,dunlap,0.27064687845,0.0778501569925
22558,catholicity,0.27063925343,0.0
22559,willfully,0.270609230421,0.291136648246
22560,thefts,0.270600032621,0.0874978869784
22561,inaccuracy,0.27059824104,0.0105280039114
22562,gama,0.270585400743,0.160622105936
22563,glisten,0.270584714697,0.0
22564,unsuitable,0.270571528795,0.176045052162
22565,granites,0.270571134645,0.0833055924564
22566,clement,0.27056857351,0.109627056339
22567,enthusiasms,0.270551273019,0.0
22568,immersing,0.270536228372,0.0
22569,impersonal,0.27053473414,0.121218924536
22570,conceals,0.270533431579,0.0
22571,goa,0.270532464866,0.0269300139065
22572,fastnesses,0.270526574963,0.0
22573,clowns,0.270517410919,0.0339480966377
22574,recluse,0.270516382688,0.0
22575,moorish,0.270514989832,0.0
22576,beatitudes,0.270514006127,0.0
22577,leontes,0.270497662389,0.0
22578,te,0.270479328858,0.0934870523476
22579,wabash,0.270465203121,0.0295982800888
22580,chisel,0.270462417043,0.0
22581,bats,0.270460571853,0.12944681107
22582,gan,0.27044901115,0.0
22583,ode,0.270432207514,0.139586249446
22584,pin,0.270430536929,0.243097345692
22585,filtering,0.270418395774,0.0849817288002
22586,displaced,0.270413657157,0.146181903843
22587,preston,0.270407925844,0.0
22588,wafers,0.270393555551,0.0165547285524
22589,cowardly,0.270386900228,0.114869044114
22590,harrow,0.270386422464,0.0
22591,cobweb,0.270378847352,0.0
22592,marketable,0.270378348462,0.174412269902
22593,delimitation,0.270361444144,0.011721433416
22594,ineffective,0.270356059328,0.0524332740882
22595,petulant,0.270348090499,0.0163523681328
22596,kinder,0.27034235831,0.0
22597,disks,0.270341855857,0.0
22598,pittance,0.270322310915,0.0
22599,infractions,0.270321435561,0.00971602280714
22600,constantius,0.270319979995,0.0487521675631
22601,cameron,0.270314868332,0.0123676918587
22602,emulsion,0.270280928579,0.0
22603,frugality,0.270274377756,0.305261124846
22604,bixby,0.270273327498,0.0
22605,claverhouse,0.270259230768,0.0198245179884
22606,convalescent,0.270244989148,0.0
22607,rolando,0.270243165992,0.0
22608,parana,0.270235581322,0.0323716873645
22609,electromotive,0.270230582742,0.224693742092
22610,pompadour,0.270215407919,0.0
22611,toothpick,0.27021183208,0.0100362730251
22612,bretagne,0.270201968633,0.0
22613,centred,0.270199941136,0.100187972818
22614,caxton,0.270189949726,0.0341579040656
22615,detective,0.270185539184,0.103250108479
22616,footpath,0.27018246402,0.0
22617,seest,0.2701808382,0.323421416447
22618,piping,0.270150641834,0.0
22619,calmed,0.270147342892,0.0224377882943
22620,supp,0.270144421867,0.0
22621,headway,0.270139777871,0.0
22622,careering,0.270127995041,0.0
22623,antonius,0.270124254732,0.0213699583917
22624,inspires,0.270123236929,0.00982076523308
22625,enlistments,0.270118617195,0.0
22626,shoal,0.27011471907,0.0
22627,amyloid,0.270112262519,0.0
22628,sumptuary,0.270102103467,0.0
22629,overflowed,0.27009845631,0.0
22630,jordan,0.270094761627,0.0235231868387
22631,reliques,0.270093657698,0.0
22632,plainness,0.270089475305,0.0123385879164
22633,statehood,0.270067236721,0.0
22634,string,0.270059024638,0.261567728874
22635,cock,0.270055985936,0.148830941204
22636,shetland,0.270052760462,0.10175985407
22637,institutes,0.270049698246,0.0
22638,yarmouth,0.27002023285,0.0
22639,antennae,0.270011175592,0.0437892017302
22640,gemara,0.270005383846,0.0228346794704
22641,cedes,0.2699900952,0.0
22642,modelled,0.269969225826,0.0584120756292
22643,stationery,0.269968703196,0.0645582282775
22644,munificent,0.269923377698,0.0176415815709
22645,gala,0.269922331781,0.0112987576375
22646,magma,0.269902123423,0.03630617341
22647,rivulets,0.269895801428,0.0299423769597
22648,strapped,0.269881183148,0.152217255257
22649,trochanter,0.269876307906,0.231557444441
22650,nyssa,0.269844295897,0.10757267168
22651,remonstrating,0.269844032486,0.0
22652,naseby,0.269842154625,0.0357763254872
22653,yearnings,0.269841603266,0.0
22654,capped,0.269834906108,0.0964886516157
22655,honorably,0.269800009589,0.0
22656,narrowly,0.269793557917,0.0
22657,bracelet,0.269790392985,0.134108259253
22658,principia,0.269783721503,0.0141068406821
22659,edible,0.269783153622,0.155874178098
22660,armour,0.269771770979,0.12123805096
22661,quincey,0.269768013883,0.0139827009587
22662,skillful,0.269757180987,0.18048907759
22663,tagus,0.269747260618,0.0930623052051
22664,gastro,0.26973354128,0.125769587421
22665,unpleasantly,0.269724135813,0.0
22666,prefecture,0.269701899724,0.0
22667,cadence,0.269701002149,0.0867656275733
22668,cassio,0.269695556115,0.0142860182769
22669,uncles,0.269685409991,0.58843281907
22670,wakes,0.269670823165,0.281190744091
22671,melodious,0.269667988854,0.0141512347325
22672,troy,0.269658759046,0.0351357694377
22673,blaspheme,0.269645167179,0.0570042352713
22674,reals,0.269639642301,0.0
22675,volitions,0.269639421002,0.0128056830324
22676,blockading,0.269630899205,0.0131278581306
22677,glamorgan,0.269623566424,0.0666930527138
22678,chattel,0.269623129515,0.428027419489
22679,darkens,0.269621636149,0.0
22680,commended,0.269620375096,0.061520497789
22681,trailing,0.269617097302,0.0094914267427
22682,saffron,0.269607312604,0.0553190083029
22683,chase,0.269588303372,0.0472866428804
22684,damps,0.269554114023,0.016538624536
22685,underestimated,0.269519210002,0.132016235774
22686,nth,0.269518302331,0.0
22687,taurus,0.269517070444,0.0551791763528
22688,bled,0.269516975174,0.0271253943387
22689,undulations,0.269508017734,0.0
22690,hohenzollern,0.269499752433,0.0137329161939
22691,pieced,0.269499581756,0.0116762347881
22692,clowes,0.269491457191,0.0
22693,halfpenny,0.26947173541,0.0369614907524
22694,inspections,0.269470946756,0.0
22695,mindedness,0.269451540244,0.0902787421069
22696,lamented,0.269443039793,0.0810441999983
22697,liberia,0.269431368322,0.0731218410133
22698,squeezing,0.269408030873,0.0463870054818
22699,rheumatism,0.26940569801,0.171517516946
22700,shutter,0.269378551475,0.0611003173372
22701,pealing,0.269376117184,0.0147028058546
22702,evergreens,0.269366472226,0.0
22703,fineness,0.269365742052,0.136949489592
22704,quarreling,0.269349507674,0.0
22705,filippo,0.269320125195,0.0469599567328
22706,polluted,0.26931752442,0.133433447387
22707,loins,0.269297675398,0.0951124862236
22708,hymen,0.269283043751,0.0103216611754
22709,macbeth,0.269276134089,0.336451777493
22710,resonant,0.269270197694,0.0
22711,confessional,0.269268858737,0.0329935329857
22712,embodies,0.269265677158,0.0
22713,dexterity,0.26926367406,0.261142942226
22714,linnaeus,0.269253840176,0.0102262439118
22715,thackeray,0.269222864564,0.054114683938
22716,cauliflower,0.269219472425,0.384219958538
22717,apprehensive,0.269211345812,0.316809220402
22718,individualism,0.269209776324,0.0795709048293
22719,fastening,0.26920754997,0.102370010956
22720,linnean,0.269204021563,0.124354772071
22721,eighties,0.269201432011,0.529327522263
22722,arsenals,0.269196725431,0.0701817894523
22723,pellets,0.269196383299,0.0
22724,cabot,0.269177186925,0.0
22725,hearsay,0.269175847342,0.135224855458
22726,undersigned,0.269170363961,0.447662879314
22727,ea,0.269145593048,0.0
22728,palanquin,0.269129794622,0.0172941889884
22729,bewail,0.269123310915,0.0
22730,piedmont,0.269120204236,0.0167388742126
22731,brevet,0.269112752716,0.124751409016
22732,roars,0.269108788854,0.019494115074
22733,cartilages,0.26909534536,0.138514051708
22734,drusus,0.269054938747,0.080506252327
22735,hatfield,0.269051872866,0.0
22736,musgrave,0.269019539603,0.0
22737,astrologers,0.269019330579,0.0
22738,convolutions,0.269007933808,0.0413414061504
22739,boer,0.269003885924,0.198585908971
22740,dumfries,0.269001111839,0.0533866601711
22741,recapitulate,0.268999789429,0.0
22742,premeditation,0.268997859056,0.011699286515
22743,allusions,0.268978165446,0.1057609655
22744,conflagration,0.268967721242,0.0
22745,divergent,0.26896247952,0.132972438785
22746,exhibiting,0.26895675569,0.156844415552
22747,indecent,0.268956385257,0.148945655121
22748,thoroughbred,0.268947020187,0.0143610307288
22749,ormond,0.26894271252,0.0315904230509
22750,skirted,0.268940013489,0.0
22751,seduction,0.268933352814,0.022095421852
22752,duel,0.268917938419,0.362706840993
22753,cherries,0.268913485722,0.40994310288
22754,raved,0.268907310214,0.022903820232
22755,fred,0.268901457435,0.0
22756,thankfulness,0.268898724224,0.0
22757,phoebus,0.268884739543,0.0
22758,tangier,0.268881983502,0.0133599674891
22759,gum,0.268870819049,0.0285980689127
22760,delta,0.268870439387,0.362352246002
22761,chit,0.268869827513,0.0
22762,detectives,0.268867954295,0.0
22763,inexperience,0.268867934219,0.0
22764,insistence,0.268865713918,0.298682808772
22765,microscopes,0.268852507615,0.0571472870226
22766,wadi,0.268846425624,0.0192329960823
22767,plenipotentiary,0.268843765546,0.183597217001
22768,reymond,0.268841317805,0.0718008202165
22769,naming,0.26884005771,0.0239066863531
22770,cornelia,0.268836450151,0.0
22771,banging,0.268834220008,0.0716565239571
22772,petticoat,0.26882660761,0.112283340271
22773,throngs,0.268796821148,0.0
22774,cella,0.268796060545,0.0350854502935
22775,unfolded,0.26879521483,0.0688155752099
22776,joyously,0.268768232173,0.0128381481718
22777,belligerents,0.268762584923,0.0
22778,consulting,0.268751695928,0.198930682634
22779,libretto,0.268717729785,0.0364555573673
22780,turrets,0.268712009156,0.115719375602
22781,sala,0.268690932173,0.014182406804
22782,boers,0.268689534484,0.102920285148
22783,divisional,0.268682616467,0.161099012925
22784,lacy,0.268676799987,0.0
22785,brighton,0.268654764036,0.0670840569511
22786,dearth,0.26865259085,0.0885692453007
22787,interrupting,0.268641166884,0.014447945296
22788,burley,0.268632842056,0.0
22789,cleanest,0.268622284562,0.0
22790,wycherley,0.268605447548,0.0182853687638
22791,incoming,0.26855831215,0.0984080991462
22792,rarefied,0.268557769666,0.0
22793,justifiable,0.268552823413,0.19245041216
22794,carson,0.268552810936,0.0
22795,brookline,0.268531342722,0.0418476850771
22796,baser,0.268529250238,0.0
22797,infidelity,0.268518147495,0.011369470955
22798,meredith,0.26850254486,0.0308450349306
22799,calorimeter,0.268502021388,0.0
22800,slowed,0.268500170762,0.30822088643
22801,immersion,0.268490191916,0.166245673975
22802,leicester,0.268487689869,0.0719413985793
22803,draweth,0.268480692813,0.0484159779616
22804,alleges,0.268476849022,0.478997596171
22805,ruffled,0.268443570209,0.0655233607102
22806,ashanti,0.268424338292,0.0331000984949
22807,oration,0.268419860891,0.0
22808,kellynch,0.268410448984,0.0127443346941
22809,heave,0.26835407361,0.069369837698
22810,conglomerates,0.268343000555,0.193992798662
22811,joking,0.26833691782,0.170111106358
22812,brewer,0.268327117765,0.0130621789411
22813,pest,0.268309948691,0.126291378836
22814,sacramental,0.268296591956,0.192434146166
22815,ridiculed,0.268294205672,0.0
22816,indelible,0.268275677589,0.119116988695
22817,martin,0.268241672586,0.0276859710872
22818,shipper,0.268238947489,0.420387786944
22819,slabs,0.268238890694,0.18790519968
22820,appellee,0.268228548484,0.387408775635
22821,sip,0.268228353458,0.288838218397
22822,downpour,0.268213837898,0.0296397409929
22823,arbuthnot,0.268195925158,0.0104707208869
22824,mortgaged,0.268178834033,0.468389434979
22825,tingle,0.268158608754,0.0214439056737
22826,buena,0.268142849097,0.0557673671067
22827,stewart,0.268141266826,0.0
22828,allegory,0.268138617608,0.0661291048406
22829,constabulary,0.268138310069,0.0
22830,brazen,0.268098125473,0.0225116040722
22831,kilns,0.26807493444,0.0
22832,scrooge,0.268066241624,0.0
22833,charterhouse,0.268056769129,0.0
22834,shalott,0.268041949977,0.011593119869
